product url,product name,product price,rating,number of reviews,asin,description,manufacturer,product description
https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg11_1?ie=UTF8&adId=A05700161QOP8RM3RQ0OF&url=%2FLeather-Villa-Laptop-Backpack-Color%2Fdp%2FB093LXR7TG%2Fref%3Dsr_1_181_sspa%3Fkeywords%3Dbags%26qid%3D1653393356%26sr%3D8-181-spons%26psc%3D1&qualifier=1653393356&id=65495407200145&widgetName=sp_btf,Leather Villa Leather Laptop Backpack Bag for Men Color (Croc Brown)  ,3999,4.8,25,B093LXR7TG,"-100% GENUINE LEATHER: LV Casual Backpack is made of leather which looks even better with age | It is perfect for any Business profile and give us a classic look. It contains 3 main Compartment and 4 inner pockets for storage of documents, 3 pen holder pockets, Dual pockets for storage of your mobile and calculator and a separate visiting or credit card pocket that can hold multiple cards | Includes a full organizer and a file pocket Easy to find what you want.-SIZE (HxLxW): approximately 18x12x6 inch (perfect for documents, laptop / notebook/ iPad) Compatible Laptop Size: Up to 15.6"" InchesInner Mesh Pockets For Mobile/Pen/Calculator/Laptop Sleeve & Carry Case/Credit & Visa Card Case etc.PERFECT FOR ANY BUSINESS-WORK PROFILE: A Look of Classical an Excellence achiever of Business Meeting, Your Partner in any travels. We served many delighful customer with our post-sales assitance and repetition of countless positive remarks and reviews from company executives, Professional(CA, CS, CWA, Doctors, Lawyers and many more) and college students who are fond of business artifacts.EXPERIENCE LASTABILITY: LV Products are handmade through EXCELLENCE Craftmenship, With Mechanism of Two-way-stitches, nylon lining and Leather-Nylon Straps goes with Classic fittings. Brass/ Alloy Fitting Buckles and Holders are design for make it Durable and give you Lasting Experience.",Leather Villa,
https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg11_1?ie=UTF8&adId=A04729511PHM8UA52QV8R&url=%2FK-556-Resistant-Travelling-Accessories-Multi-Colour%2Fdp%2FB098MKJN15%2Fref%3Dsr_1_182_sspa%3Fkeywords%3Dbags%26qid%3D1653393356%26sr%3D8-182-spons%26psc%3D1&qualifier=1653393356&id=65495407200145&widgetName=sp_btf,Praxan K-556 Stylish Hunter Anti Theft Backpack 15.6 Inch Laptop Bag with USB Charging Port and Water Resistant Fabric | Perfect for Carry Travelling Accessories Safely (Multi-Colour)  ,679,3.4,29,B098MKJN15,"Teconica :- Hunter Anti Theft bag will be come in Different Colors, this Waterproof Business Travel Laptop Bag with USB Cable and Built in Charging Port for College and Office Work Grey Anti theft Backpack comes with USB Charging Point. : As we all know that phone snatching is common theft now a days, but now you can talk or listen music without worry, just connect your phone with earphone and enjoy.Teconica :- Stylish And Spacious Inner Space : A Fashionable and Stylish Band For Safety of Your Laptop. We designed it in such way that you can Keep Your Laptop And Bigger Size I-Pad In It.Teconica :- Anti Theft Backpack - This quality Backpack apply anti-theft design technology. The zipper of the main pocket is fully hidden in the back of this bag, so that nobody will easily open your backpack. This backpack is equipped with a secret pocket which is behind the bag. It's used for travelling, work or school.Teconica :- Ultra light and large capacity - this classy backpack is made with your convenience in mind. it is lighter in weight, including 1 main pockets and 7 inner small pockets For Laptop, iphone, ipad, pen, keys, wallet, books, clothes,bottle and more. Grey colour anti theft light weight casual waterproof backpack for men and women for stylish office use as well as for trendy college and school studentsTeconica :- Multi Colour Anti Theft Light Weight Casual Waterproof Backpack for Men and Women for Stylish Office use as well as for Trendy College and School students",Teconica,"Teconica :- Anti Theft Waterproof Business Travel Laptop Bag with USB Cable and Built in Charging Port Backpacks are handy and can store and organize anything you want - books, clothes, food etc. With many zips and pockets to segregate your belongings, they are also stylish and convenient to use. The material Fabric is sturdy, soft and durable which makes it perfect for bags. They can be designed and colored to choices available. Soft material and easy-to-clean lining makes for the perfect backpack for kids or grownup of any age."
https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg12_1?ie=UTF8&adId=A0910309BEHVLPWI1AK6&url=%2FStrabo-Business-Backpack-Resistant-Warranty%2Fdp%2FB09V5F12JW%2Fref%3Dsr_1_177_sspa%3Fkeywords%3Dbags%26qid%3D1653393360%26sr%3D8-177-spons%26psc%3D1%26smid%3DA2RYUDPXWQUWC3&qualifier=1653393360&id=4400033370089836&widgetName=sp_atf_next,Strabo Nexa 32 L Laptop Office/School/Travel/Business Backpack Water Resistant /Fits Up to 15.6 Inch Laptop with 1 Year Warranty  ,799,5.0,8,B09V5F12JW,"High Quality, Durable and Water Repellant FabricMesh pockets on both sides to accommodate your water bottle and umbrellaFront storage pocket keeps smaller items neatly organized and easy to accessEasy To Access Side Pocket,Top Grab HandleTwo spacious compartments with padded protective pouch for a 15 inch Laptop + Organizer",Strabo,"Strabo Nexa is a classy Backpack, ergonomically designed for all ages, genders and purposes which houses everything in two large compartments & one exterior pocket.This backpack is especially designed for today's fast paced world,where everything should be compact and lightweight. This backpack is perfect for everyday usage such as college, school, tuitions, or short holiday trips."
https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg12_1?ie=UTF8&adId=A062375634WN1ZJ7RTLMX&url=%2FArtistix-Backpack-Anti-Theft-Charging-Resistance%2Fdp%2FB082PKX18C%2Fref%3Dsr_1_178_sspa%3Fkeywords%3Dbags%26qid%3D1653393360%26sr%3D8-178-spons%26psc%3D1&qualifier=1653393360&id=4400033370089836&widgetName=sp_atf_next,Artistix Talon Anti-Theft Design Laptop Backpack Bag in Water Resistance With USB Charging Port (46 Cm) (Black)  ,999,4.3,1240,B082PKX18C,"Fit Type: WesternMATERIAL: High Density Premium Nylon, Water Resistance. Dimension: L x W x H (46 x 30 x 14 cm). Capacity: 25 LitresANTI THEFT BACKPACK. There is an anti-theft zippered pocket is provided in lower back for keeping valuables like passport, wallet, credit cards etc. safe.MAIN COMPARTMENT: A separate padded Laptop (size upto 15.6 inch) and tablet sleeves. Two Zippered pockets for small items. 180 degree opening creates enough space for carrying books or one day cloth. Small water bottle elastic pocket also attached.FRONT STASH POCKET for small book, documents, goggle, medicines etc. TROLLEY CASE for easy to carry. AIR MESH and PU FOAM- BACK PADDING give extreme comfort. Reflective in front for night safety. 12 months warranty.",,"Business Casual Charging Pack. USB CHARGING, GUARD AGAINST THEFT, WATER REPELLENT FABRIC. For Business travel. Structure: Laptop / Ipad Pocket / Phone / Document / Camera / Zipper Pockets.... Capacity: 15.6 Inches Laptop / I pad / Clothes / water bottle/ Umbrella / Cosmetic."
https://www.amazon.in//Hammonds-Flycatcher-Leather-Laptop-Brown/dp/B01M71S2UG/ref=sr_1_179?keywords=bags&qid=1653393360&sr=8-179,HAMMONDS FLYCATCHER Unisex Messenger Bag (Brown)  ,3074,4.5,238,B01M71S2UG,,,
https://www.amazon.in//Luvlap-Multipurpose-Waterproof-Maternity-Shoulder/dp/B07Q4WKKCP/ref=sr_1_180?keywords=bags&qid=1653393360&sr=8-180,"LuvLap Jasmine Diaper Bag Multipurpose Waterproof Maternity Shoulder Cum Hand Bag (5 Pieces, Green)  ",1099.26,3.6,52,B07Q4WKKCP,,,
https://www.amazon.in//Jaden-Black-Laptop-Backpack-Charging/dp/B07RRJ7LQB/ref=sr_1_181?keywords=bags&qid=1653393360&sr=8-181,Fur Jaden 30L Black Laptop Backpack Bag with USB Charging Port and Anti Theft Backside Pocket for Men and Women  ,1799,4.2,248,B07RRJ7LQB,,,
https://www.amazon.in//AirCase-C18-15-6-inch-Multifunction-Bag-Folio/dp/B07FK89VZY/ref=sr_1_182?keywords=bags&qid=1653393360&sr=8-182,AirCase Laptop Bag Sleeve Case Cover Pouch for 15.6-InchLaptop for Men & Women (Grey)  ,921,4.1,315,B07FK89VZY,,,
https://www.amazon.in//Caprese-Yondella-Womens-Medium-Synthetic/dp/B07TY4NDVF/ref=sr_1_183?keywords=bags&qid=1653393360&sr=8-183,Caprese Yondella Women's Medium Tan Synthetic Sling Bag  ,1490,4.8,7,B07TY4NDVF,Department - Women'sColour - TanMaterial - Synthetic,Caprese,This sling bag is made of synthetic for women. It comes in tan colour.
https://www.amazon.in//Hammonds-Flycatcher-Leather-Messenger-13-inch/dp/B07BHT9MMM/ref=sr_1_184?keywords=bags&qid=1653393360&sr=8-184,"HAMMONDS FLYCATCHER Unisex Leather Laptop Messenger Bag (Brown, 15.6, 15, 14, 13-inch)  ",2849,4.2,167,B07BHT9MMM,,,
https://www.amazon.in//Hi-Guys-Waterproof-Backpack-College-Students/dp/B096MLPBKK/ref=sr_1_185?keywords=bags&qid=1653393360&sr=8-185,"Hi-Guys Men's and Women's 35 L Waterproof Casual Laptop Backpack with Rain Cover (Black, 18 Inch)  ",449,3.9,94,B096MLPBKK,,,
https://www.amazon.in//Motherly-Diaper-Mothers-Maternity-Unicorn/dp/B07PMJGTPH/ref=sr_1_186?keywords=bags&qid=1653393360&sr=8-186,"Motherly Baby Diaper Bag, Mothers Maternity Bags for Travel (Unicorn Blue)  ",2249,4.7,2623,B07PMJGTPH,,,
https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg12_1?ie=UTF8&adId=A09017841YW5HI6F6YZBD&url=%2FUrban-Tribe-Laptop-Backpack-Accelerator%2Fdp%2FB01M6WLGH0%2Fref%3Dsr_1_187_sspa%3Fkeywords%3Dbags%26qid%3D1653393360%26sr%3D8-187-spons%26psc%3D1&qualifier=1653393360&id=4400033370089836&widgetName=sp_mtf,"Urban Tribe Accelerator 30L Laptop Backpack with 15.6"" compartment for Office/Business/Travel/College, Casual Bag for Men and Women, Black  ",1534,4.1,347,B01M6WLGH0,,,
https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg12_1?ie=UTF8&adId=A01093681JACYS0FUH2Y&url=%2FLunars-Bingo-Laptop-Resistant-48L%2Fdp%2FB08YZ8FFBZ%2Fref%3Dsr_1_188_sspa%3Fkeywords%3Dbags%26qid%3D1653393360%26smid%3DA3RXEJKPWRVCLY%26sr%3D8-188-spons%26psc%3D1&qualifier=1653393360&id=4400033370089836&widgetName=sp_mtf,Lunar's Bingo - 48 L Laptop Office/School/Travel/Business Backpack Water Resistant - Fits Up to 15.6 Inch Laptop Notebook with 1 Year Warranty  ,899,3.9,6089,B08YZ8FFBZ,,,
https://www.amazon.in//Wildcraft-Polyester-Black-Laptop-8903338054290/dp/B012D4QKHW/ref=sr_1_189?keywords=bags&qid=1653393360&sr=8-189,Wildcraft 44 cms Polyester Black Laptop Bag (8903338054290)  ,1540,4.3,452,B012D4QKHW,"Outer Material: Polyester, Color: BlackWater Resistance: Water resistantCapacity: 20 ltrs; Weight: 0.35 kgs; Dimensions: 12.7 cms x 30.48 cms x 44.45 cms (LxWxH)Number of compartments: 3Laptop Compatibility: Yes, Size: 14 inchesLight WeightDurablePadded ShouldersWarranty Type: Manufacturer; 5 years domestic warranty",Wildcraft,"This triple compartment laptop backpack is fitted with a padded sleeve for a laptop screen upto 15.4"" along with an internal organiser. With quick access pockets designed for your essentials such as keys and other accessories, this backpack also has a side mesh for a water bottle. This backpack has a Ventex back system that allows ventilation. The well cushioned back enhances support and comfort, making this bag perfect for around 2 days of travel."
https://www.amazon.in//Storite-Cross-Travel-Dark-Grey/dp/B07PFF4RYC/ref=sr_1_190?keywords=bags&qid=1653393360&sr=8-190,Storite Stylish Padded Nylon Sling Cross Body Travel Office Business Messenger Bag for Men Women (25x16x7.5cm)  ,425,4.1,6337,B07PFF4RYC,"Messenger Bag Dimensions – Length (Horizontal distance) - 16cm, Height - 25cm, Width - 7.5cm . small capacity but perfectly fits up to 10"" Tablet and you can use it as a business bagMaterial: Sling Bag For Men Made of Nylon Polyester Material with zipper. Its padded storage is resistant to water, dirt and even a slash by sharp objects, so you don’t have to worry about anything.Crossbody bag Structure: A total of 4 pockets (3 zipped pockets, 1 external side pockets without zipper) , adjustable shoulder strap. 6mm heatlon pads inside Sling bag which helps to prevent damage for phones etc.IDEAL APPLICATION: Use this bag as a one side bag ,messenger bag, shoulder bag, suitable for your office, college, outdoor travels, university, meeting, and business for everyday use ( Its a Small Size Bag).Disclaimer: The product in image may appear bigger or smaller than the real product. To analyse the size accurately, kindly read the dimension and check with any scale available to you before placing order.",SaiTech IT Private Limited,"Brand: StoriteProduct Material: Nylon PolyesterProduct Dimension : Length (Horizontal distance) - 16cm , Height - 25cm , Width - 7.5cm. small capacity but perfectly fits up to 10"" Tablet and you can use it as a business bag to put all your small AccessoryProduct Color: BlackProduct Type: Crossbody messenger travelProduct description:-Perfect messenger bag/shoulder bag/crossbody bag/handbag/ hiking or traveling Bag, suitable for office, school, outdoor, business and other occasions. - Freely adjustable shoulder strap, you can adjust it according to your height and comfort requirements.-The stitching on this product is nice and very strong. - It must be the ideal gift for Birthday, Thanksgiving, Christmas, anniversary.-small capacity but perfectly fits up to 10"" Tablet, iPad, Kindle, you can use it as a business bag to put all your small Accessory - It has enough pockets and capacity to organize your basic survival gear, as well as to conveniently carry the stuff you have to access regularly, like iPad, iPhone, iPod- Wash it with clean water in ordinary temperature.- Do Not wash it with hot water and alkaline detergent. - Hang to dry and store in ventilated place instead of sun exposure. - Wash Separately to avoid staining. Warranty: 1 Year Warranty"
https://www.amazon.in//Lino-Perros-Womens-Sling-Brown/dp/B07KFGJ1WM/ref=sr_1_191?keywords=bags&qid=1653393360&sr=8-191,Lino Perros Women's Artificial Leather Sling bag  ,988,3.9,456,B07KFGJ1WM,Lino Perros Women's Artificial Leather Sling bag Peach ColouredMaterial : Artificial Leather20 centimeters height x 28 centimeters length x 5 centimeters widthDo not expose to extreme heat,SUMITSU APPAREL PVT. LTD.,A single compartment sling with leatherette and strap for any casual outing. It comes with two external pockets for organising your belongings. The subtle pastel colour of the bag brings out the silhouette.
https://www.amazon.in//Gear-Alphamount-Trekking-Black-Yellow-RKSALPAMT0112/dp/B097KFYPCG/ref=sr_1_192?keywords=bags&qid=1653393360&sr=8-192,"Gear Alphamount 45 Travel & Trekking Rucksack (Black-Yellow), One Size (RKSALPAMT0112)  ",979,3.9,103,B097KFYPCG,Ergonomically Designed : Spacious with Multiple Compartments & Pockets : Intuitive Access : Cushioned Back Panel & Shoulder Straps : LightweightBartacked Load Points : Water Resistant Fabric : Heavy Duty Long Lasting ZippersOuter material type: PolyesterItem Package Weight : 560.0 grams,Gear,"Gear bags are designed for the quick commute as well for the long journey. These backpacks can be used as laptop bags, adventure bags and so on. Your favorite travel companion, the backpacks come with enough storage space to carry all your requirements."
https://www.amazon.in//DZert-Polyester-Pink-School-Backpack/dp/B077VFZHLL/ref=sr_1_193?keywords=bags&qid=1653393360&sr=8-193,DZert School Bag Backpack 30 Liters for Boys/Girls Polyester Lightweight Bag (Pink)  ,349,3.6,1444,B077VFZHLL,"Padded ergonomic shoulder straps for ultimate comfort. Exterior side beverage accessory holderTwo compartment backpack Sleeve for long books school bag with big spacesStudents can also fill all types of school books lunch box and water bottle bags2 Chamber With Zip 1 Side Bottle Pocket.School Bag, Backpack, Travelling Bag, Carry Bag, Picnic Bag",Rushi Enterprise,"This school bag from dzert is light trendy and tough. The straps are designed to reduce the weight off the shoulder. There are various pockets and compartments along with toughened zips to ensure maximum security and portability.closure it has 1 spacious and 1 small compartments, 1 side mesh pockets. The back is full padded. The shoulder straps are padded and adjustable..they have compartments for everything you will need during your day. These smart and funky bags will make your world a more exciting place to be in."
https://www.amazon.in//Backpack-Toddler-Animal-Cartoon-Butterfly/dp/B08D54HMS3/ref=sr_1_194?keywords=bags&qid=1653393360&sr=8-194,Blue Tree Cute Kids Backpack Toddler Bag Plush Animal Cartoon Mini Travel Bag for Baby Girl Boy 1-6 Years (New Butterfly)  ,261,3.4,19,B08D54HMS3,,,
https://www.amazon.in//Trajectory-15-6-Laptop-Office-Bag/dp/B09RK7L9ZW/ref=sr_1_195?keywords=bags&qid=1653393360&sr=8-195,Trajectory Vegan Leather 15.6 Inch Laptop Messenger Office Bag with 10 years warranty and dual compartment with expandable bottom in black used as shoulder and handbag For Men and Women  ,1099,5.0,1,B09RK7L9ZW,"PREMIUM CRAFTSMANSHIP: Handmade by Professional Artisans, a Stylish messenger bag perfect for Office and Business professionals, students and travellers for Elite Class statement.HIGH QUALITY MATERIAL: Made from Premium and Rich quality PU Leather Fabric with Durable Polyester lining.ONE BAG FOUR STYLES: There are 4 different ways for using this laptop Messenegr bag. The adjustable shoulder strap could be easily adjusted to appropriate length to be a SHOULDER BAG or a CROSS-BODY BAG, the detachable designing of shoulder strap can be removed to make your bag as a business BRIEFCASE or a HANDBAG.MULTIPLE COMPARTMENT: With 5 multi functional compartments, keep all your belongs well organized anytime. Additional laptop pocket with Thick Shock-Proof Foam Padding to protect upto 15.6 inches laptop. Dimension: 43* 34 * 8 cm .We are proud to say that this product is MADE IN INDIA!GENUINE RUST FREE METAL HARDWARE: Messenger bag with solid and updated sturdy Rust Free hardware for zippers, buckles, closures and latches to ensure long lasting durability also this Product Comes with 10 years WARRANTY.",Trajectory Marketing LLP,leather Laptop sling office briefcase messenger gift fancy bag 15.6 13 16 men unisex handbag under 500 1000 2000 vegan rexine pu shoulder formal adult black brown tan polyester premium real genuine
